PMAID,Name,Alt_Name,xPos,yPos,Feature_ID,hours,Feature_Desc,CHILD_DESC,FIELD_TYPE,YOUTH_ONLY,LIGHTING,Location 1
4446,I-5 Colonnade,,-122.323409,47.634898,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"1701 Lakeview Blvd E
(-122.323409, 47.634898)"
313,Interbay Golf,,-122.378455,47.643753,53,4 a.m. - 11:30 p.m.,Golf,,,FALSE,FALSE,"2501 15th Ave W
(-122.378455, 47.643753)"
3023,Interlaken Park,,-122.308316,47.636257,52,4 a.m. - 11:30 p.m.,Bike Trail,,,FALSE,FALSE,"2451 Delmar Dr E
(-122.308316, 47.636257)"
3023,Interlaken Park,,-122.308316,47.636257,58,4 a.m. - 11:30 p.m.,Hiking Trails,,,FALSE,FALSE,"2451 Delmar Dr E
(-122.308316, 47.636257)"
3023,Interlaken Park,,-122.308316,47.636257,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"2451 Delmar Dr E
(-122.308316, 47.636257)"
3023,Interlaken Park,,-122.308316,47.636257,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"2451 Delmar Dr E
(-122.308316, 47.636257)"
364,International Children's Park,,-122.323412,47.596897,41,6 a.m. - 10 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,"700 S Lane St
(-122.323412, 47.596897)"
327,Jackson Park Golf Course,,-122.319103,47.729254,53,4 a.m. - 11:30 p.m.,Golf,,,FALSE,FALSE,"1100 NE 135th St
(-122.319103, 47.729254)"
327,Jackson Park Golf Course,,-122.319103,47.729254,25,4 a.m. - 11:30 p.m.,P-Patch Community Garden,,,FALSE,FALSE,"1100 NE 135th St
(-122.319103, 47.729254)"
1000393,Japanese Garden,Seattle Japanese Garden,-122.2952,47.627312,17,,Garden,,,FALSE,FALSE,"1075 Lake Washington Blvd E
(-122.2952, 47.627312)"
114,Jefferson Park,,-122.311441,47.568067,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball/Softball,SYNTHETIC,FALSE,TRUE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,3,4 a.m. - 11:30 p.m.,Basketball (Full),Basketball Full Court #1,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,10,4 a.m. - 11:30 p.m.,Community Center,,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,47,4 a.m. - 11:30 p.m.,Cricket,Cricket,GRASS,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,19,4 a.m. - 11:30 p.m.,Lawn Bowling,,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,21,4 a.m. - 11:30 p.m.,Picnic Sites,Picnic Site,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,26,4 a.m. - 11:30 p.m.,Rental Facility,,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,28,4 a.m. - 11:30 p.m.,Skatepark,Skatepark,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,44,4 a.m. - 11:30 p.m.,Soccer,Soccer,SYNTHETIC,FALSE,TRUE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #1,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #2,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #3,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #4,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,31,4 a.m. - 11:30 p.m.,Tennis Lights,,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,35,4 a.m. - 11:30 p.m.,Wading Pool or Water Feature,Spray Park,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
114,Jefferson Park,,-122.311441,47.568067,9,4 a.m. - 11:30 p.m.,Weddings and Ceremonies,,,FALSE,FALSE,"3801 Beacon Ave S
(-122.311441, 47.568067)"
4153,Jefferson Park Golf Course,,-122.305242,47.567202,53,4 a.m. - 11:30 p.m.,Golf,,,FALSE,FALSE,"4101 Beacon Ave S
(-122.305242, 47.567202)"
429,"John C. Little, Sr. Park",,-122.286686,47.539048,74,6 a.m. - 10 p.m.,Adult Fitness Equipment,Adult Fitness Equipment,,FALSE,FALSE,"6961 37th Ave S
(-122.286686, 47.539048)"
429,"John C. Little, Sr. Park",,-122.286686,47.539048,3,6 a.m. - 10 p.m.,Basketball (Full),Basketball Full Court #1,,FALSE,FALSE,"6961 37th Ave S
(-122.286686, 47.539048)"
429,"John C. Little, Sr. Park",,-122.286686,47.539048,3,6 a.m. - 10 p.m.,Basketball (Full),Basketball Full Court #2,,FALSE,FALSE,"6961 37th Ave S
(-122.286686, 47.539048)"
429,"John C. Little, Sr. Park",,-122.286686,47.539048,4,6 a.m. - 10 p.m.,Basketball (Half),Basketball Half Court #1,,FALSE,FALSE,"6961 37th Ave S
(-122.286686, 47.539048)"
429,"John C. Little, Sr. Park",,-122.286686,47.539048,4,6 a.m. - 10 p.m.,Basketball (Half),Basketball Half Court #2,,FALSE,FALSE,"6961 37th Ave S
(-122.286686, 47.539048)"
429,"John C. Little, Sr. Park",,-122.286686,47.539048,33,6 a.m. - 10 p.m.,Paths,,,FALSE,FALSE,"6961 37th Ave S
(-122.286686, 47.539048)"
429,"John C. Little, Sr. Park",,-122.286686,47.539048,21,6 a.m. - 10 p.m.,Picnic Sites,Picnic Site,,FALSE,FALSE,"6961 37th Ave S
(-122.286686, 47.539048)"
429,"John C. Little, Sr. Park",,-122.286686,47.539048,41,6 a.m. - 10 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,"6961 37th Ave S
(-122.286686, 47.539048)"
429,"John C. Little, Sr. Park",,-122.286686,47.539048,27,6 a.m. - 10 p.m.,Restrooms,,,FALSE,FALSE,"6961 37th Ave S
(-122.286686, 47.539048)"
429,"John C. Little, Sr. Park",,-122.286686,47.539048,35,6 a.m. - 10 p.m.,Wading Pool or Water Feature,,,FALSE,FALSE,"6961 37th Ave S
(-122.286686, 47.539048)"
397,Judkins Park and Playfield,,-122.303951,47.592425,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball Field #1,GRASS,TRUE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball/Softball Field #2,GRASS,TRUE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,3,4 a.m. - 11:30 p.m.,Basketball (Full),Basketball Full Court #1,,FALSE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,3,4 a.m. - 11:30 p.m.,Basketball (Full),Basketball Full Court #2,,FALSE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,69,4 a.m. - 11:30 p.m.,Bike Polo,Bike Polo,,FALSE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,16,4 a.m. - 11:30 p.m.,Decorative Fountain,,,FALSE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,43,4 a.m. - 11:30 p.m.,Football,Football Field Upper,GRASS,TRUE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,42,4 a.m. - 11:30 p.m.,Paths (ADA Compliant),,,FALSE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,21,4 a.m. - 11:30 p.m.,Picnic Sites,Picnic Site #1,,FALSE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),,,FALSE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,27,4 a.m. - 11:30 p.m.,Restrooms,,,FALSE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,70,4 a.m. - 11:30 p.m.,Skatespot,Skatespot,,FALSE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,44,4 a.m. - 11:30 p.m.,Soccer,Soccer Field Middle,GRASS,TRUE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,44,4 a.m. - 11:30 p.m.,Soccer,Soccer Field Upper,GRASS,TRUE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
397,Judkins Park and Playfield,,-122.303951,47.592425,35,4 a.m. - 11:30 p.m.,Wading Pool or Water Feature,,,FALSE,FALSE,"2150 S Norman St
(-122.303951, 47.592425)"
3122,Katie Black's Garden,,-122.317642,47.590421,17,4 a.m. - 11:30 p.m.,Garden,,,FALSE,FALSE,"1150 S Atlantic St
(-122.317642, 47.590421)"
3122,Katie Black's Garden,,-122.317642,47.590421,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"1150 S Atlantic St
(-122.317642, 47.590421)"
342,Kerry Park,"Bayview-Kinnear Play Area, Franklin Place",-122.359874,47.629023,4,24 hours,Basketball (Half),Basketball Half Court #1,,FALSE,FALSE,"211 W Highland Dr
(-122.359874, 47.629023)"
342,Kerry Park,"Bayview-Kinnear Play Area, Franklin Place",-122.359874,47.629023,22,24 hours,Play Area,Play Area,SYNTHETIC,FALSE,TRUE,"211 W Highland Dr
(-122.359874, 47.629023)"
342,Kerry Park,"Bayview-Kinnear Play Area, Franklin Place",-122.359874,47.629023,34,24 hours,View,,,FALSE,FALSE,"211 W Highland Dr
(-122.359874, 47.629023)"
342,Kerry Park,"Bayview-Kinnear Play Area, Franklin Place",-122.359874,47.629023,9,24 hours,Weddings and Ceremonies,,,FALSE,FALSE,"211 W Highland Dr
(-122.359874, 47.629023)"
314,Kinnear Park,,-122.367207,47.627317,12,6 a.m. - 10 p.m.,Dog Off Leash Area,Off-leash Area,,FALSE,FALSE,"899 W Olympic Pl
(-122.367207, 47.627317)"
314,Kinnear Park,,-122.367207,47.627317,58,6 a.m. - 10 p.m.,Hiking Trails,,,FALSE,FALSE,"899 W Olympic Pl
(-122.367207, 47.627317)"
314,Kinnear Park,,-122.367207,47.627317,18,6 a.m. - 10 p.m.,Historic Landmark,,,FALSE,FALSE,"899 W Olympic Pl
(-122.367207, 47.627317)"
314,Kinnear Park,,-122.367207,47.627317,33,6 a.m. - 10 p.m.,Paths,,,FALSE,FALSE,"899 W Olympic Pl
(-122.367207, 47.627317)"
314,Kinnear Park,,-122.367207,47.627317,22,6 a.m. - 10 p.m.,Play Area,Play Area,,FALSE,FALSE,"899 W Olympic Pl
(-122.367207, 47.627317)"
314,Kinnear Park,,-122.367207,47.627317,27,6 a.m. - 10 p.m.,Restrooms,,,FALSE,FALSE,"899 W Olympic Pl
(-122.367207, 47.627317)"
314,Kinnear Park,,-122.367207,47.627317,29,6 a.m. - 10 p.m.,Tennis Court (Outdoor),Tennis Court #1,,FALSE,FALSE,"899 W Olympic Pl
(-122.367207, 47.627317)"
314,Kinnear Park,,-122.367207,47.627317,29,6 a.m. - 10 p.m.,Tennis Court (Outdoor),Tennis Court #2,,FALSE,FALSE,"899 W Olympic Pl
(-122.367207, 47.627317)"
314,Kinnear Park,,-122.367207,47.627317,34,6 a.m. - 10 p.m.,View,,,FALSE,FALSE,"899 W Olympic Pl
(-122.367207, 47.627317)"
314,Kinnear Park,,-122.367207,47.627317,9,6 a.m. - 10 p.m.,Weddings and Ceremonies,,,FALSE,FALSE,"899 W Olympic Pl
(-122.367207, 47.627317)"
314,Kinnear Park,,-122.367207,47.627317,37,6 a.m. - 10 p.m.,Woods,,,FALSE,FALSE,"899 W Olympic Pl
(-122.367207, 47.627317)"
4468,Kirke Park,,,,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),Play Area,,FALSE,FALSE,
4468,Kirke Park,,,,25,4 a.m. - 11:30 p.m.,P-Patch Community Garden,P-patch Community Garden,,FALSE,FALSE,
246,Kiwanis Memorial Preserve Park,,-122.401004,47.66197,56,4 a.m. - 11:30 p.m.,Green Space,,,FALSE,FALSE,"4441 Brygger Dr W
(-122.401004, 47.66197)"
246,Kiwanis Memorial Preserve Park,,-122.401004,47.66197,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"4441 Brygger Dr W
(-122.401004, 47.66197)"
3915,Kobe Terrace,,-122.324494,47.60042,33,6 a.m. - 10 p.m.,Paths,,,FALSE,FALSE,"650 Main St
(-122.324494, 47.60042)"
3915,Kobe Terrace,,-122.324494,47.60042,42,6 a.m. - 10 p.m.,Paths (ADA Compliant),,,FALSE,FALSE,"650 Main St
(-122.324494, 47.60042)"
415,Kubota Garden,,-122.266125,47.513543,17,6 a.m. - 10 p.m.,Garden,,,FALSE,FALSE,"9817 55th Ave S
(-122.266125, 47.513543)"
415,Kubota Garden,,-122.266125,47.513543,18,6 a.m. - 10 p.m.,Historic Landmark,,,FALSE,FALSE,"9817 55th Ave S
(-122.266125, 47.513543)"
415,Kubota Garden,,-122.266125,47.513543,33,6 a.m. - 10 p.m.,Paths,,,FALSE,FALSE,"9817 55th Ave S
(-122.266125, 47.513543)"
415,Kubota Garden,,-122.266125,47.513543,9,6 a.m. - 10 p.m.,Weddings and Ceremonies,,,FALSE,FALSE,"9817 55th Ave S
(-122.266125, 47.513543)"
487,Lake City Mini Park,,-122.295875,47.71911,20,4 a.m. - 11:30 p.m.,Pesticide Free,,,FALSE,FALSE,"12359 Lake City Way NE
(-122.295875, 47.71911)"
4439,Lake People Park (Xacua'bs),,-122.292012,47.569133,58,4 a.m. - 11:30 p.m.,Hiking Trails,,,FALSE,FALSE,"3100 S Bradford st
(-122.292012, 47.569133)"
4439,Lake People Park (Xacua'bs),,-122.292012,47.569133,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"3100 S Bradford st
(-122.292012, 47.569133)"
4439,Lake People Park (Xacua'bs),,-122.292012,47.569133,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"3100 S Bradford st
(-122.292012, 47.569133)"
344,Lake Union Park,,-122.338848,47.627015,7,4 a.m. - 11:30 p.m.,Boat Launch (Hand Carry),,,FALSE,FALSE,"860 Terry Ave N
(-122.338848, 47.627015)"
344,Lake Union Park,,-122.338848,47.627015,68,4 a.m. - 11:30 p.m.,Model Boat Pond,Model Boat Pond,,FALSE,FALSE,"860 Terry Ave N
(-122.338848, 47.627015)"
344,Lake Union Park,,-122.338848,47.627015,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"860 Terry Ave N
(-122.338848, 47.627015)"
344,Lake Union Park,,-122.338848,47.627015,20,4 a.m. - 11:30 p.m.,Pesticide Free,,,FALSE,FALSE,"860 Terry Ave N
(-122.338848, 47.627015)"
344,Lake Union Park,,-122.338848,47.627015,26,4 a.m. - 11:30 p.m.,Rental Facility,,,FALSE,FALSE,"860 Terry Ave N
(-122.338848, 47.627015)"
344,Lake Union Park,,-122.338848,47.627015,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"860 Terry Ave N
(-122.338848, 47.627015)"
344,Lake Union Park,,-122.338848,47.627015,35,4 a.m. - 11:30 p.m.,Wading Pool or Water Feature,Spray Feature,,FALSE,FALSE,"860 Terry Ave N
(-122.338848, 47.627015)"
344,Lake Union Park,,-122.338848,47.627015,36,4 a.m. - 11:30 p.m.,Waterfront,,,FALSE,FALSE,"860 Terry Ave N
(-122.338848, 47.627015)"
412,Lake Washington Boulevard,,-122.28347,47.606365,52,24 Hours,Bike Trail,,,FALSE,FALSE,"Washington Park to Seward Park
(-122.28347, 47.606365)"
412,Lake Washington Boulevard,,-122.28347,47.606365,15,24 Hours,Fishing,at S Jefferson St.,,FALSE,FALSE,"Washington Park to Seward Park
(-122.28347, 47.606365)"
412,Lake Washington Boulevard,,-122.28347,47.606365,15,24 Hours,Fishing,Reverend Murphy Fishing Pier at S Juneau St.,,FALSE,FALSE,"Washington Park to Seward Park
(-122.28347, 47.606365)"
399,Volunteer Park,,-122.315568,47.630378,27,6 a.m. - 10 p.m.,Restrooms,,,FALSE,FALSE,"1247 15th Ave E
(-122.315568, 47.630378)"
412,Lake Washington Boulevard,,-122.28347,47.606365,15,24 Hours,Fishing,South of Madrona Park,,FALSE,FALSE,"Washington Park to Seward Park
(-122.28347, 47.606365)"
412,Lake Washington Boulevard,,-122.28347,47.606365,18,24 Hours,Historic Landmark,,,FALSE,FALSE,"Washington Park to Seward Park
(-122.28347, 47.606365)"
412,Lake Washington Boulevard,,-122.28347,47.606365,36,24 Hours,Waterfront,,,FALSE,FALSE,"Washington Park to Seward Park
(-122.28347, 47.606365)"
411,Lakeridge Park,,-122.247429,47.506033,11,4 a.m. - 11:30 p.m.,Creek,,,FALSE,FALSE,"10201 Holyoke Way S
(-122.247429, 47.506033)"
411,Lakeridge Park,,-122.247429,47.506033,56,4 a.m. - 11:30 p.m.,Green Space,,,FALSE,FALSE,"10201 Holyoke Way S
(-122.247429, 47.506033)"
411,Lakeridge Park,,-122.247429,47.506033,58,4 a.m. - 11:30 p.m.,Hiking Trails,,,FALSE,FALSE,"10201 Holyoke Way S
(-122.247429, 47.506033)"
411,Lakeridge Park,,-122.247429,47.506033,22,4 a.m. - 11:30 p.m.,Play Area,Play Area,,FALSE,FALSE,"10201 Holyoke Way S
(-122.247429, 47.506033)"
411,Lakeridge Park,,-122.247429,47.506033,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"10201 Holyoke Way S
(-122.247429, 47.506033)"
3972,Lakeridge Playfield,,-122.246841,47.510319,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball Field,GRASS,TRUE,FALSE,"10145 Rainier Ave S
(-122.246841, 47.510319)"
3972,Lakeridge Playfield,,-122.246841,47.510319,3,4 a.m. - 11:30 p.m.,Basketball (Full),Basketball Full Court #1,,FALSE,FALSE,"10145 Rainier Ave S
(-122.246841, 47.510319)"
3972,Lakeridge Playfield,,-122.246841,47.510319,27,4 a.m. - 11:30 p.m.,Restrooms,,,FALSE,FALSE,"10145 Rainier Ave S
(-122.246841, 47.510319)"
3972,Lakeridge Playfield,,-122.246841,47.510319,40,4 a.m. - 11:30 p.m.,Restrooms (ADA Compliant),,,FALSE,FALSE,"10145 Rainier Ave S
(-122.246841, 47.510319)"
365,Lakeview Park,,-122.284732,47.62205,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"340 37th Ave E
(-122.284732, 47.62205)"
4040,Lakewood Moorage,,,,7,"<b>Tuesday thru Saturday</b><br> 11 a.m. - 5 p.m.<br>
24-hour security gate with tenant access<br> 
(Summer hours 10 a.m. - 5 p.m. Memorial Day thru Labor Day)",Boat Launch (Hand Carry),,,FALSE,FALSE,
4040,Lakewood Moorage,,,,8,"<b>Tuesday thru Saturday</b><br> 11 a.m. - 5 p.m.<br>
24-hour security gate with tenant access<br> 
(Summer hours 10 a.m. - 5 p.m. Memorial Day thru Labor Day)",Boat Moorage,,,FALSE,FALSE,
4040,Lakewood Moorage,,,,36,"<b>Tuesday thru Saturday</b><br> 11 a.m. - 5 p.m.<br>
24-hour security gate with tenant access<br> 
(Summer hours 10 a.m. - 5 p.m. Memorial Day thru Labor Day)",Waterfront,,,FALSE,FALSE,
316,Lawton Park,,-122.391158,47.655065,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball/Softball Field,GRASS,TRUE,FALSE,"4005 27th Ave W
(-122.391158, 47.655065)"
316,Lawton Park,,-122.391158,47.655065,58,4 a.m. - 11:30 p.m.,Hiking Trails,,,FALSE,FALSE,"4005 27th Ave W
(-122.391158, 47.655065)"
316,Lawton Park,,-122.391158,47.655065,22,4 a.m. - 11:30 p.m.,Play Area,Play Area,,FALSE,FALSE,"4005 27th Ave W
(-122.391158, 47.655065)"
316,Lawton Park,,-122.391158,47.655065,44,4 a.m. - 11:30 p.m.,Soccer,Soccer Field,GRASS,TRUE,FALSE,"4005 27th Ave W
(-122.391158, 47.655065)"
316,Lawton Park,,-122.391158,47.655065,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"4005 27th Ave W
(-122.391158, 47.655065)"
367,Leschi Park,,-122.286548,47.600931,7,4 a.m. - 11:30 p.m.,Boat Launch (Hand Carry),Fixed Pier,,FALSE,FALSE,"201 Lakeside Ave. S
(-122.286548, 47.600931)"
367,Leschi Park,,-122.286548,47.600931,7,4 a.m. - 11:30 p.m.,Boat Launch (Hand Carry),Float,,FALSE,FALSE,"201 Lakeside Ave. S
(-122.286548, 47.600931)"
367,Leschi Park,,-122.286548,47.600931,8,4 a.m. - 11:30 p.m.,Boat Moorage,,,FALSE,FALSE,"201 Lakeside Ave. S
(-122.286548, 47.600931)"
367,Leschi Park,,-122.286548,47.600931,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"201 Lakeside Ave. S
(-122.286548, 47.600931)"
367,Leschi Park,,-122.286548,47.600931,22,4 a.m. - 11:30 p.m.,Play Area,Play Area,,FALSE,FALSE,"201 Lakeside Ave. S
(-122.286548, 47.600931)"
367,Leschi Park,,-122.286548,47.600931,27,4 a.m. - 11:30 p.m.,Restrooms,,,FALSE,FALSE,"201 Lakeside Ave. S
(-122.286548, 47.600931)"
367,Leschi Park,,-122.286548,47.600931,29,4 a.m. - 11:30 p.m.,Tennis Court (Outdoor),Tennis Court #1,,FALSE,FALSE,"201 Lakeside Ave. S
(-122.286548, 47.600931)"
367,Leschi Park,,-122.286548,47.600931,34,4 a.m. - 11:30 p.m.,View,,,FALSE,FALSE,"201 Lakeside Ave. S
(-122.286548, 47.600931)"
367,Leschi Park,,-122.286548,47.600931,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"201 Lakeside Ave. S
(-122.286548, 47.600931)"
263,Leschi-Lake Dell Natural Area,,-122.287835,47.604695,56,4 a.m. - 11:30 p.m.,Green Space,,,FALSE,FALSE,"3525 E Terrace St
(-122.287835, 47.604695)"
263,Leschi-Lake Dell Natural Area,,-122.287835,47.604695,58,4 a.m. - 11:30 p.m.,Hiking Trails,,,FALSE,FALSE,"3525 E Terrace St
(-122.287835, 47.604695)"
286,Licton Springs Park,,-122.338735,47.698542,58,4 a.m. - 11:30 p.m.,Hiking Trails,,,FALSE,FALSE,"9536 Ashworth Ave N
(-122.338735, 47.698542)"
286,Licton Springs Park,,-122.338735,47.698542,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"9536 Ashworth Ave N
(-122.338735, 47.698542)"
286,Licton Springs Park,,-122.338735,47.698542,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),,,FALSE,FALSE,"9536 Ashworth Ave N
(-122.338735, 47.698542)"
286,Licton Springs Park,,-122.338735,47.698542,27,4 a.m. - 11:30 p.m.,Restrooms,,,FALSE,FALSE,"9536 Ashworth Ave N
(-122.338735, 47.698542)"
286,Licton Springs Park,,-122.338735,47.698542,9,4 a.m. - 11:30 p.m.,Weddings and Ceremonies,,,FALSE,FALSE,"9536 Ashworth Ave N
(-122.338735, 47.698542)"
286,Licton Springs Park,,-122.338735,47.698542,37,4 a.m. - 11:30 p.m.,Woods,,,FALSE,FALSE,"9536 Ashworth Ave N
(-122.338735, 47.698542)"
460,Lincoln Park,,-122.396012,47.531176,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball Field #1,GRASS,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
460,Lincoln Park,,-122.396012,47.531176,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Baseball/Softball Field #2,GRASS,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
460,Lincoln Park,,-122.396012,47.531176,45,4 a.m. - 11:30 p.m.,Baseball/Softball,Softball Field #3,GRASS,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
460,Lincoln Park,,-122.396012,47.531176,7,4 a.m. - 11:30 p.m.,Boat Launch (Hand Carry),,,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
460,Lincoln Park,,-122.396012,47.531176,58,4 a.m. - 11:30 p.m.,Hiking Trails,,,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
460,Lincoln Park,,-122.396012,47.531176,54,4 a.m. - 11:30 p.m.,Horseshoe Pits,,,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
460,Lincoln Park,,-122.396012,47.531176,33,4 a.m. - 11:30 p.m.,Paths,,,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
460,Lincoln Park,,-122.396012,47.531176,21,4 a.m. - 11:30 p.m.,Picnic Sites,Picnic Site #1,,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
460,Lincoln Park,,-122.396012,47.531176,21,4 a.m. - 11:30 p.m.,Picnic Sites,Picnic Site #2,,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
460,Lincoln Park,,-122.396012,47.531176,21,4 a.m. - 11:30 p.m.,Picnic Sites,Picnic Site #3,,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
460,Lincoln Park,,-122.396012,47.531176,21,4 a.m. - 11:30 p.m.,Picnic Sites,Picnic Site #4,,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
460,Lincoln Park,,-122.396012,47.531176,21,4 a.m. - 11:30 p.m.,Picnic Sites,Picnic Site #5,,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
460,Lincoln Park,,-122.396012,47.531176,41,4 a.m. - 11:30 p.m.,Play Area (ADA Compliant),,,FALSE,FALSE,"8011 Fauntleroy Way SW
(-122.396012, 47.531176)"
